,logged,day,location,model name,supply scenario,avg daily demand,inventory size,test days,init days,gurobi status,nvars,calc time,ncons,num patients,num SCD patients,num Other patients,num units requested,num units requested SCD,num units requested Other,num supplied products,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,num Fya-Fyb- in inventory,num Fya+Fyb- in inventory,num Fya-Fyb+ in inventory,num Fya+Fyb+ in inventory,num R0 in inventory,avg issuing age,num outdates,num outdates O-,num outdates O+,num outdates A-,num outdates A+,num outdates B-,num outdates B+,num outdates AB-,num outdates AB+,num shortages,num shortages O-,num shortages O+,num shortages A-,num shortages A+,num shortages B-,num shortages B+,num shortages AB-,num shortages AB+,num shortages SCD,num shortages Other,num mismatched patients SCD A,num mismatched patients SCD B,num mismatched patients SCD D,num mismatched patients SCD C,num mismatched patients SCD c,num mismatched patients SCD E,num mismatched patients SCD e,num mismatched patients SCD K,num mismatched patients SCD k,num mismatched patients SCD Fya,num mismatched patients SCD Fyb,num mismatched patients SCD Jka,num mismatched patients SCD Jkb,num mismatched patients SCD M,num mismatched patients SCD N,num mismatched patients SCD S,num mismatched patients SCD s,num mismatched patients Other A,num mismatched patients Other B,num mismatched patients Other D,num mismatched patients Other C,num mismatched patients Other c,num mismatched patients Other E,num mismatched patients Other e,num mismatched patients Other K,num mismatched patients Other k,num mismatched patients Other Fya,num mismatched patients Other Fyb,num mismatched patients Other Jka,num mismatched patients Other Jkb,num mismatched patients Other M,num mismatched patients Other N,num mismatched patients Other S,num mismatched patients Other s,num mismatched units SCD A,num mismatched units SCD B,num mismatched units SCD D,num mismatched units SCD C,num mismatched units SCD c,num mismatched units SCD E,num mismatched units SCD e,num mismatched units SCD K,num mismatched units SCD k,num mismatched units SCD Fya,num mismatched units SCD Fyb,num mismatched units SCD Jka,num mismatched units SCD Jkb,num mismatched units SCD M,num mismatched units SCD N,num mismatched units SCD S,num mismatched units SCD s,num mismatched units Other A,num mismatched units Other B,num mismatched units Other D,num mismatched units Other C,num mismatched units Other c,num mismatched units Other E,num mismatched units Other e,num mismatched units Other K,num mismatched units Other k,num mismatched units Other Fya,num mismatched units Other Fyb,num mismatched units Other Jka,num mismatched units Other Jkb,num mismatched units Other M,num mismatched units Other N,num mismatched units Other S,num mismatched units Other s
0,1.0,0.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,141789.0,1.134378306567669,766.0,36.0,0.0,36.0,66.0,0.0,66.0,453.0,55.0,177.0,39.0,117.0,15.0,43.0,1.0,6.0,14.0,74.0,149.0,216.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,5.0,11.0,11.0,8.0
1,1.0,1.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,168063.0,1.6901764944195747,824.0,29.0,0.0,29.0,48.0,0.0,48.0,66.0,60.0,187.0,36.0,94.0,17.0,52.0,2.0,5.0,16.0,78.0,137.0,222.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,6.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,7.0,5.0,7.0,1.0
2,1.0,2.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,205662.0,2.6835398571565747,907.0,145.0,2.0,143.0,278.0,17.0,261.0,48.0,60.0,190.0,42.0,86.0,14.0,55.0,2.0,4.0,17.0,73.0,135.0,228.0,76.0,1.7949640287769784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,12.0,15.0,2.0,19.0,31.0,39.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,9.0,0.0,0.0,15.0,22.0,2.0,28.0,48.0,59.0,22.0,18.0
3,1.0,3.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,173046.0,3.9739650497213006,835.0,114.0,1.0,113.0,193.0,10.0,183.0,278.0,68.0,202.0,37.0,73.0,19.0,43.0,1.0,10.0,15.0,73.0,146.0,219.0,73.0,1.4352331606217616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,5.0,10.0,5.0,9.0,25.0,23.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,7.0,15.0,9.0,13.0,31.0,35.0,27.0,19.0
4,1.0,4.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,151755.0,2.7970453510060906,788.0,139.0,2.0,137.0,254.0,18.0,236.0,193.0,83.0,220.0,32.0,66.0,19.0,27.0,1.0,5.0,9.0,72.0,150.0,222.0,60.0,1.125984251968504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,1.0,0.0,13.0,9.0,6.0,17.0,24.0,33.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,4.0,14.0,3.0,0.0,1.0,0.0,19.0,12.0,10.0,23.0,34.0,46.0,26.0,6.0
5,1.0,5.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,124575.0,3.137639546766877,728.0,82.0,0.0,82.0,145.0,0.0,145.0,254.0,112.0,199.0,19.0,64.0,14.0,35.0,3.0,7.0,4.0,67.0,164.0,218.0,58.0,0.8413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,8.0,8.0,11.0,5.0,20.0,21.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,11.0,11.0,14.0,7.0,31.0,35.0,17.0,13.0
6,1.0,6.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,117780.0,1.5600542025640607,713.0,33.0,1.0,32.0,70.0,10.0,60.0,145.0,118.0,201.0,12.0,59.0,15.0,41.0,3.0,4.0,5.0,71.0,165.0,212.0,64.0,1.3714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,9.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,12.0,8.0,15.0,21.0,0.0
7,1.0,7.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,146319.0,3.496059819124639,776.0,53.0,1.0,52.0,90.0,10.0,80.0,70.0,124.0,188.0,17.0,63.0,15.0,43.0,0.0,3.0,4.0,67.0,158.0,224.0,64.0,1.9777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,3.0,5.0,2.0,7.0,11.0,6.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,0.0,0.0,4.0,7.0,3.0,10.0,18.0,7.0,20.0,4.0
8,1.0,8.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,161721.0,4.579804971814156,810.0,119.0,0.0,119.0,201.0,0.0,201.0,90.0,128.0,187.0,11.0,76.0,11.0,38.0,0.0,2.0,6.0,70.0,150.0,227.0,53.0,2.2487562189054726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,3.0,3.0,0.0,8.0,10.0,7.0,9.0,26.0,22.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,4.0,3.0,0.0,11.0,11.0,9.0,13.0,42.0,35.0,30.0,12.0
9,1.0,9.0,London_1,10years,1Lon_1,151,453,3654.0,70.0,2.0,151302.0,4.053150583989918,787.0,63.0,0.0,63.0,119.0,0.0,119.0,201.0,136.0,181.0,20.0,68.0,9.0,35.0,0.0,4.0,10.0,79.0,147.0,217.0,40.0,1.504201680672269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,10.0,6.0,4.0,7.0,16.0,11.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,13.0,7.0,6.0,10.0,27.0,19.0,21.0,10.0
